fname,tcount,t,M,r_h,rc_spitzer,N,rv,rg,Z,[Fe/H],logM,rc/rh,logM_norm,rc/rh_norm
N8e5_rv0.5_rg2_Z0.02.tar.gz,657936,11555.55326178,161684.75894760003,3.9974363,0.041805708500000004,800000,0.5,2.0,0.02,0.0,5.208669083499984,0.010458130001971514,1.409605231664881,-0.5169346817395354
N8e5_rv0.5_rg2_Z0.02.tar.gz,673159,11944.457585973,157608.52998639998,4.0367555,0.0393210005,800000,0.5,2.0,0.02,0.0,5.197579718393229,0.009740743649200453,1.3918658716116783,-0.5270898829519058
N8e5_rv0.5_rg2_Z0.02.tar.gz,682967,12333.355171236,153989.91618616,4.0570308,0.05360182,800000,0.5,2.0,0.02,0.0,5.1874922826021015,0.013212081111141676,1.375729271022763,-0.4779502104924515
N8e5_rv0.5_rg2_Z0.02.tar.gz,697531,12722.220409635001,150098.1994576,4.11313625,0.0351852365,800000,0.5,2.0,0.02,0.0,5.176375482580919,0.008554357152647204,1.3579460240724879,-0.543884171749845
N8e5_rv0.5_rg2_Z0.02.tar.gz,706525,13111.135516115999,146487.12498156,4.1267026,0.06605262,800000,0.5,2.0,0.02,0.0,5.1657994554397435,0.016006149801054238,1.3410278370001303,-0.4383978414828593
N8e5_rv0.5_rg2_Z0.02.tar.gz,716945,13499.945495289003,142716.02289488,4.167404,0.05143383,800000,0.5,2.0,0.02,0.0,5.154472734601597,0.012341935171152112,1.3229087853469752,-0.4902678508693395
N8e5_rv0.5_rg8_Z0.0002.tar.gz,925506,10000.001332629,204802.50798352,4.4502623,0.043700275499999996,800000,0.5,8.0,0.0002,-2.0,5.3113352706472226,0.009819707818121191,1.5738375787435133,-0.525972079385027
N8e5_rv0.5_rg8_Z0.0002.tar.gz,934158,10388.873983851001,202707.98190352,4.552209099999999,0.047949167,800000,0.5,8.0,0.0002,-2.0,5.306870849967818,0.010533164436580915,1.5666959646746719,-0.5158725068342398
N8e5_rv0.5_rg8_Z0.0002.tar.gz,947782,10777.752026217,200493.84965716,4.6415177000000005,0.065807285,800000,0.5,8.0,0.0002,-2.0,5.302101054757071,0.014177967047287137,1.5590658511551947,-0.4642772907444419
N8e5_rv0.5_rg8_Z0.0002.tar.gz,956125,11166.659045981998,198536.52473228,4.72576855,0.048491165499999996,800000,0.5,8.0,0.0002,-2.0,5.297840415534816,0.01026101151314319,1.5522502208199342,-0.5197250580953132
N8e5_rv0.5_rg8_Z0.0002.tar.gz,978195,11555.542479492,196110.21505464,4.8278232,0.071542795,800000,0.5,8.0,0.0002,-2.0,5.292500215933565,0.014818851485696494,1.5437076466896211,-0.4552050378352747
N8e5_rv0.5_rg8_Z0.0002.tar.gz,997772,11944.446803685003,193706.82395288,4.9255927999999995,0.0418753085,800000,0.5,8.0,0.0002,-2.0,5.287144920424215,0.008501577414194694,1.5351409240398466,-0.5446313128988942
N8e5_rv0.5_rg8_Z0.0002.tar.gz,1015790,12333.339671697002,191381.17273808,5.0216305,0.05651583,800000,0.5,8.0,0.0002,-2.0,5.281899211506988,0.011254478002712467,1.5267495041234538,-0.5056617126464445
N8e5_rv0.5_rg8_Z0.0002.tar.gz,1025340,12722.217714063001,189487.47873976,5.1041415,0.0190806925,800000,0.5,8.0,0.0002,-2.0,5.277580517238696,0.0037382765544411336,1.5198410046875153,-0.6120598031106278
N8e5_rv0.5_rg8_Z0.0002.tar.gz,1044702,13111.115973219,187314.42732552,5.162364,0.0350362925,800000,0.5,8.0,0.0002,-2.0,5.272571228878479,0.006786869833277933,1.5118277803976892,-0.5689044265946377
N8e5_rv0.5_rg8_Z0.0002.tar.gz,1057960,13477.875499539003,185446.52217956,5.2542795,0.056380875,800000,0.5,8.0,0.0002,-2.0,5.268218693084479,0.010730467421841567,1.5048651455803734,-0.5130795187778268
N8e5_rv0.5_rg8_Z0.002.tar.gz,757386,10000.057939641,216431.3070828,4.0299871,0.277447185,800000,0.5,8.0,0.002,-1.0,5.335320082265778,0.06884567570948304,1.6122054388521674,0.30958964879157685
N8e5_rv0.5_rg8_Z0.002.tar.gz,760669,10388.902287357,214782.48839512,4.1136402499999996,0.178682195,800000,0.5,8.0,0.002,-1.0,5.331998869656043,0.04343651465390052,1.6068925840827422,-0.05009818491232803
N8e5_rv0.5_rg8_Z0.002.tar.gz,766772,10777.766177970001,212965.69550364002,4.1944737000000005,0.12287428,800000,0.5,8.0,0.002,-1.0,5.3283096529536955,0.02929432600805197,1.6009910430326275,-0.2502926418143057
N8e5_rv0.5_rg8_Z0.002.tar.gz,780240,11166.686001702003,210793.58468676,4.29676625,0.08291503,800000,0.5,8.0,0.002,-1.0,5.323857389379522,0.019297077191480917,1.5938688763590898,-0.39181202381851143
N8e5_rv0.5_rg8_Z0.002.tar.gz,790748,11555.562022389002,208768.71614424,4.4023680999999995,0.060469795,800000,0.5,8.0,0.002,-1.0,5.3196654204612805,0.013735742588176579,1.587163096068096,-0.4705373462165769
N8e5_rv0.5_rg8_Z0.002.tar.gz,806551,11944.456238187,206582.09394644,4.51629695,0.043086857,800000,0.5,8.0,0.002,-1.0,5.31509267518327,0.00954030646722643,1.579848198043069,-0.5299272381727352
N8e5_rv0.5_rg8_Z0.002.tar.gz,819646,12333.321476586,204304.73804248,4.62282615,0.049748266,800000,0.5,8.0,0.002,-1.0,5.310278438496587,0.010761439947292848,1.5721469926860205,-0.5126410768883233
N8e5_rv0.5_rg8_Z0.002.tar.gz,830976,12722.206257882,202368.39231748,4.7123637,0.05466876,800000,0.5,8.0,0.002,-1.0,5.306142681517299,0.01160113341845834,1.5655311331267172,-0.500754516566314
N8e5_rv0.5_rg8_Z0.002.tar.gz,837473,13111.109234289,200662.78385208,4.79553125,0.056138825,800000,0.5,8.0,0.002,-1.0,5.302466833043492,0.011706487159269374,1.5596509768733933,-0.4992631466339488
N8e5_rv0.5_rg8_Z0.002.tar.gz,847045,13477.915933119,198980.76304728002,4.871161,0.058603075,800000,0.5,8.0,0.002,-1.0,5.2988110919562,0.012030617546823026,1.5538029858671945,-0.4946748110851383
N8e5_rv0.5_rg8_Z0.02.tar.gz,630138,10000.015484382,220311.20816307998,4.420698000000001,0.10063596,800000,0.5,8.0,0.02,0.0,5.343036592110173,0.02276472177018199,1.6245493327690899,-0.34272462719649477
N8e5_rv0.5_rg8_Z0.02.tar.gz,645069,10388.881396674,218101.01285,4.523782,0.08788582,800000,0.5,8.0,0.02,0.0,5.338657682424847,0.01942750999053447,1.6175445083449094,-0.3899656389326475
N8e5_rv0.5_rg8_Z0.02.tar.gz,662654,10777.779655830002,215946.39035620002,4.58411305,0.09635004,800000,0.5,8.0,0.02,0.0,5.334345949011043,0.021018251284182443,1.6106471440012737,-0.3674473712635984
N8e5_rv0.5_rg8_Z0.02.tar.gz,681799,11166.664437126003,213718.05218064,4.6644014,0.10943682,800000,0.5,8.0,0.02,0.0,5.329841207383156,0.023462135998844353,1.603441029592158,-0.3328521480322631
N8e5_rv0.5_rg8_Z0.02.tar.gz,698885,11555.549892314999,211604.92263636,4.7387129,0.103214285,800000,0.5,8.0,0.02,0.0,5.32552576661901,0.02178108004812868,1.5965377346995748,-0.3566488948797995
N8e5_rv0.5_rg8_Z0.02.tar.gz,713803,11944.440064755001,209621.00886652,4.81479395,0.13727146,800000,0.5,8.0,0.02,0.0,5.32143480683061,0.028510349856196857,1.589993536005514,-0.2613904770840119
N8e5_rv0.5_rg8_Z0.02.tar.gz,729470,12333.337650018002,207556.8437178,4.8857422,0.083742205,800000,0.5,8.0,0.02,0.0,5.317137057829571,0.01714011946844023,1.583118542152053,-0.4223455565508311
N8e5_rv0.5_rg8_Z0.02.tar.gz,759762,12722.227822458,205151.52778536,4.9736736,0.089448445,800000,0.5,8.0,0.02,0.0,5.312074755552411,0.017984381805834625,1.575020512920606,-0.41039432012272137
N8e5_rv0.5_rg8_Z0.02.tar.gz,789201,13111.105190931,202881.17302876,5.0338875,0.094484605,800000,0.5,8.0,0.02,0.0,5.307241747234983,0.018769709295251433,1.5672892790891262,-0.39927735554453053
N8e5_rv0.5_rg8_Z0.02.tar.gz,811140,13477.864043358,200895.14049064,5.1018905,0.10375066,800000,0.5,8.0,0.02,0.0,5.302969431603278,0.02033572849123281,1.5604549703147157,-0.3771090497547761
N8e5_rv1_rg20_Z0.0002.tar.gz,711966,10000.052870938001,244346.58340956,5.0799019,1.3864524,800000,1.0,20.0,0.0002,-2.0,5.388006270858569,0.272928971325214,1.696486122216908,3.1985586444463223
N8e5_rv1_rg20_Z0.0002.tar.gz,714377,10388.843556104,243542.60054344003,5.1144245,1.3304225,800000,1.0,20.0,0.0002,-2.0,5.386574939114233,0.26013141850075217,1.694196459199781,3.0173986273142086
N8e5_rv1_rg20_Z0.0002.tar.gz,716012,10777.77433668,242834.33557979998,5.1375303,1.3769722,800000,1.0,20.0,0.0002,-2.0,5.3853100938470675,0.26802220514397745,1.6921731201366483,3.1290992831411684
N8e5_rv1_rg20_Z0.0002.tar.gz,719621,11166.64679182,242029.18908808,5.153076400000001,0.92296067,800000,1.0,20.0,0.0002,-2.0,5.383867745713663,0.1791086718605608,1.68986583449728,1.8704541785777582
N8e5_rv1_rg20_Z0.0002.tar.gz,722572,11555.70127569,241290.76682764,5.1791182000000004,1.2973963,800000,1.0,20.0,0.0002,-2.0,5.382540703622309,0.2505052501022278,1.6877430008420031,2.8811321976371254
N8e5_rv1_rg20_Z0.0002.tar.gz,725059,11944.490436008,240557.49361047999,5.193471700000001,1.2583687,800000,1.0,20.0,0.0002,-2.0,5.381218890163925,0.24229817214561883,1.6856285312907067,2.7649541748840605
N8e5_rv1_rg20_Z0.0002.tar.gz,727975,12333.327438432001,239836.16694948,5.229159200000001,1.0923148,800000,1.0,20.0,0.0002,-2.0,5.3799146746853586,0.20888918432622972,1.6835422127559185,2.2920221316454246
N8e5_rv1_rg20_Z0.0002.tar.gz,731719,12722.201609025999,239046.33183128,5.2620247,1.2276447,800000,1.0,20.0,0.0002,-2.0,5.378482083829104,0.23330272470974905,1.6812505355712122,2.637616125653408
N8e5_rv1_rg20_Z0.0002.tar.gz,733888,13111.09198113,238366.17327432,5.2810301,1.0650856000000002,800000,1.0,20.0,0.0002,-2.0,5.37724462437926,0.2016814106020718,1.6792710048658308,2.1899900924529816
N8e5_rv1_rg20_Z0.0002.tar.gz,735870,13499.520514896,237657.1713478,5.3063376,1.1932667,800000,1.0,20.0,0.0002,-2.0,5.375950923742441,0.22487575988380384,1.6772015066414814,2.51832542115857
N8e5_rv1_rg20_Z0.002.tar.gz,703615,10000.458671112,240706.4764748,4.959854900000001,1.2952299999999999,800000,1.0,20.0,0.002,-1.0,5.381487775607095,0.26114272012271966,1.686058660125273,3.0317144439140176
N8e5_rv1_rg20_Z0.002.tar.gz,709123,10388.921513958,239802.47029148,4.9900606,0.98958033,800000,1.0,20.0,0.002,-1.0,5.379853652609505,0.19831028304546042,1.6834445973771894,2.1422689746512322
N8e5_rv1_rg20_Z0.002.tar.gz,714883,10777.706099732,238949.61999859998,5.0270145,1.0893872,800000,1.0,20.0,0.002,-1.0,5.378306344199176,0.21670659593283448,1.6809694095968313,2.4026841027274513
N8e5_rv1_rg20_Z0.002.tar.gz,718356,11166.717697252001,238173.05990912,5.0604222000000005,1.3133632,800000,1.0,20.0,0.002,-1.0,5.376892636263114,0.25953628928432093,1.6787079389133024,3.0089740776738725
N8e5_rv1_rg20_Z0.002.tar.gz,722239,11555.700894478,237374.07578464,5.089231099999999,1.3010681999999998,800000,1.0,20.0,0.002,-1.0,5.375433286823906,0.25565123187272826,1.676373456740849,2.953977854810227
N8e5_rv1_rg20_Z0.002.tar.gz,726069,11944.467753894,236595.74601456,5.1212919,1.2304277,800000,1.0,20.0,0.002,-1.0,5.3740069317584735,0.24025728742390173,1.6740917547835383,2.7360637521429076
N8e5_rv1_rg20_Z0.002.tar.gz,729934,12333.393197502,235828.37371888,5.145137200000001,1.1624101999999998,800000,1.0,20.0,0.002,-1.0,5.372596056095018,0.22592404338605387,1.6718348148105644,2.5331647470696876
N8e5_rv1_rg20_Z0.002.tar.gz,733934,12722.296721420002,235094.12596528,5.181458900000001,1.3487418,800000,1.0,20.0,0.002,-1.0,5.37124177802866,0.26030155329418897,1.669668412496274,3.0198070269915958
N8e5_rv1_rg20_Z0.002.tar.gz,738938,13111.124955967998,234350.44314743998,5.2034058,1.0727113000000001,800000,1.0,20.0,0.002,-1.0,5.369865779090732,0.20615561061949084,1.6674672638860755,2.253326119498623
N8e5_rv1_rg20_Z0.002.tar.gz,743202,13499.978922326,233632.90796652,5.2387692,1.2322799999999998,800000,1.0,20.0,0.002,-1.0,5.368534014560666,0.23522318944686468,1.6653368758721991,2.664801903235234
N8e5_rv1_rg20_Z0.02.tar.gz,481706,10000.004457014,252373.60249227998,4.3145111,0.43523471,800000,1.0,20.0,0.02,0.0,5.402043927071769,0.10087694756423272,1.7189417845088208,0.7630189752857901
N8e5_rv1_rg20_Z0.02.tar.gz,484516,10388.875006094,251227.52339664,4.3806394,0.44718379,800000,1.0,20.0,0.02,0.0,5.400067217089388,0.10208185362164256,1.7157796945459929,0.780075423889442
N8e5_rv1_rg20_Z0.02.tar.gz,486792,10777.729163057998,250143.91160196,4.4495561,0.39833596,800000,1.0,20.0,0.02,0.0,5.398189936802274,0.08952262901011632,1.7127766596009528,0.6022891410744041
N8e5_rv1_rg20_Z0.02.tar.gz,489991,11166.675001508,249054.19562132002,4.5180263,0.42662008,800000,1.0,20.0,0.02,0.0,5.396293862349628,0.09442620553138437,1.7097435601331863,0.6717033500865796
N8e5_rv1_rg20_Z0.02.tar.gz,491801,11555.61454996,247974.5062146,4.5778364,0.40661319,800000,1.0,20.0,0.02,0.0,5.394407034134932,0.0888221322194913,1.7067252516243756,0.5923730256786502
N8e5_rv1_rg20_Z0.02.tar.gz,494042,11944.44316572,246903.46642484,4.652426,0.35751834,800000,1.0,20.0,0.02,0.0,5.392527187293665,0.0768455726109346,1.7037181110314665,0.422834851183078
N8e5_rv1_rg20_Z0.02.tar.gz,496985,12333.37852084,245837.29446884003,4.7177722,0.31569606,800000,1.0,20.0,0.02,0.0,5.390647767701791,0.06691634242111139,1.7007116538979574,0.2822783294816162
N8e5_rv1_rg20_Z0.02.tar.gz,500486,12722.165775098,244721.69751548002,4.7905922,0.28367762,800000,1.0,20.0,0.02,0.0,5.388672476476822,0.05921556420519368,1.6975518334833228,0.17326740116884903
N8e5_rv1_rg20_Z0.02.tar.gz,502673,13111.121143848,243617.89681664002,4.8658977,0.24333669,800000,1.0,20.0,0.02,0.0,5.386709189556936,0.050008591425997305,1.6944112160336922,0.04293503455998055
N8e5_rv1_rg20_Z0.02.tar.gz,506937,13499.994170806001,242469.31107752002,4.9583649,0.19631324,800000,1.0,20.0,0.02,0.0,5.384656778513103,0.03959233415838354,1.6911280291124196,-0.10451576098950112
N8e5_rv1_rg2_Z0.0002.tar.gz,687161,10000.14379,191721.65443708,3.8085484,1.0526058,800000,1.0,2.0,0.0002,-2.0,5.282671168023664,0.2763797881628602,1.5279843822668733,3.247407830380748
N8e5_rv1_rg2_Z0.0002.tar.gz,688819,10388.885108212,189365.93804584,3.780412,0.98565658,800000,1.0,2.0,0.0002,-2.0,5.277301863531651,0.2607272910994886,1.519395249823117,3.0258337001501117
N8e5_rv1_rg2_Z0.0002.tar.gz,689714,10777.705527914,187092.62574084,3.7762779,0.94720133,800000,1.0,2.0,0.0002,-2.0,5.272056670112646,0.2508293497149667,1.511004654535409,2.8857200975428055
N8e5_rv1_rg2_Z0.0002.tar.gz,691297,11166.787840259998,184699.57151316002,3.7445114,0.87629287,800000,1.0,2.0,0.0002,-2.0,5.266465887916224,0.23402061748296454,1.5020612301457703,2.647778495668881
N8e5_rv1_rg2_Z0.0002.tar.gz,692585,11555.520962414,182299.03129412,3.7241089,0.80073601,800000,1.0,2.0,0.0002,-2.0,5.260784360894493,0.2150141232443552,1.4929726436919712,2.378725742449815
N8e5_rv1_rg2_Z0.0002.tar.gz,695252,11944.532559934001,179709.49888388,3.7092447,0.78285668,800000,1.0,2.0,0.0002,-2.0,5.254571033168105,0.21105554993446507,1.4830333499086148,2.3226888408269
N8e5_rv1_rg2_Z0.0002.tar.gz,696016,12333.320767222,177368.79326288,3.6927024,0.71407151,800000,1.0,2.0,0.0002,-2.0,5.248877211290931,0.19337369564360238,1.4739250957041912,2.072387469135166
N8e5_rv1_rg2_Z0.0002.tar.gz,697487,12722.216285688,174818.79018396,3.6806831,0.6125672,800000,1.0,2.0,0.0002,-2.0,5.242588110418709,0.16642758514037786,1.4638645896509381,1.6909428361364922
N8e5_rv1_rg2_Z0.0002.tar.gz,699787,13111.081688405999,172088.91967792,3.6725754999999998,0.60529115,800000,1.0,2.0,0.0002,-2.0,5.2357529082261465,0.16481380709532045,1.4529304999566195,1.6680984640678562
N8e5_rv1_rg2_Z0.0002.tar.gz,701944,13499.864368120001,169484.75467576,3.6669127999999995,0.51521586,800000,1.0,2.0,0.0002,-2.0,5.229130639070285,0.14050398471433517,1.4423370335323353,1.3239726847548
N8e5_rv1_rg2_Z0.002.tar.gz,638836,10000.16475666,196295.79394407998,4.1236436,1.1343048,800000,1.0,2.0,0.002,-1.0,5.2929109940144405,0.2750734326312778,1.5443647573725563,3.2289152799901975
N8e5_rv1_rg2_Z0.002.tar.gz,642984,10388.842984285999,193953.66773016,4.1134239,1.0969455,800000,1.0,2.0,0.002,-1.0,5.287697996670845,0.2666745579029674,1.5360256652834976,3.1100222142188376
N8e5_rv1_rg2_Z0.002.tar.gz,645511,10777.795684551998,191681.33965848,4.1087776,1.1941686000000002,800000,1.0,2.0,0.002,-1.0,5.282579835998514,0.29063841274835617,1.5278382808748707,3.4492505349680957
N8e5_rv1_rg2_Z0.002.tar.gz,648677,11166.689106352,189380.75487848,4.0832551,1.1703748,800000,1.0,2.0,0.002,-1.0,5.277335843332812,0.2866278915564203,1.5194496064000294,3.3924782678162817
N8e5_rv1_rg2_Z0.002.tar.gz,652764,11555.583671788,187095.83540812,4.0768388,1.0622926000000001,800000,1.0,2.0,0.002,-1.0,5.272064120587117,0.26056772222634855,1.5110165728596705,3.0235748698730798
N8e5_rv1_rg2_Z0.002.tar.gz,656366,11944.529129026,184862.6051566,4.048175,0.94857708,800000,1.0,2.0,0.002,-1.0,5.266849068992501,0.23432215257492575,1.50267419464033,2.6520469759928074
N8e5_rv1_rg2_Z0.002.tar.gz,660875,12333.297703895998,182534.85456728,4.0295558,0.9469747,800000,1.0,2.0,0.002,-1.0,5.261345804140149,0.23500721841350355,1.4938707693996418,2.6617446534125215
N8e5_rv1_rg2_Z0.002.tar.gz,665203,12722.183882668,180152.79175308,4.0257795,0.89304372,800000,1.0,2.0,0.002,-1.0,5.2556409965921596,0.2218312552885721,1.4847449417121437,2.4752279233637777
N8e5_rv1_rg2_Z0.002.tar.gz,669750,13111.088359615998,177811.01947528002,4.0070269,0.89280696,800000,1.0,2.0,0.002,-1.0,5.249958671982972,0.2228103235343891,1.475655079379074,2.489087449682488
N8e5_rv1_rg2_Z0.002.tar.gz,673621,13499.2410865,175497.2372416,3.9842133,0.89140913,800000,1.0,2.0,0.002,-1.0,5.244270283991745,0.22373529298745126,1.4665555176163168,2.5021811625400847
N8e5_rv1_rg2_Z0.02.tar.gz,425636,10000.009222164,212858.78740164,3.6609099,0.32511347,800000,1.0,2.0,0.02,0.0,5.328091583765057,0.08880673900223549,1.600642203598041,0.5921551218700056
N8e5_rv1_rg2_Z0.02.tar.gz,430533,10388.943052436,209883.42098464,3.6915044999999997,0.30716261,800000,1.0,2.0,0.02,0.0,5.3219781343458346,0.08320797387623394,1.5908626824649,0.5128999392536546
N8e5_rv1_rg2_Z0.02.tar.gz,434984,10777.783485768,206832.29284419998,3.7257173999999997,0.23067888,800000,1.0,2.0,0.02,0.0,5.315618346361698,0.06191529180393554,1.5806891001338519,0.21148429347229478
N8e5_rv1_rg2_Z0.02.tar.gz,442347,11166.64012061,203700.09393851997,3.7599167999999996,0.25085485,800000,1.0,2.0,0.02,0.0,5.308991229279847,0.06671819174296624,1.5700878786123362,0.27947334162652415
N8e5_rv1_rg2_Z0.02.tar.gz,450938,11555.560989673999,200497.22901984002,3.8002941,0.22114687,800000,1.0,2.0,0.02,0.0,5.302108374813015,0.05819204097914422,1.5590775608524354,0.15877857758596733
N8e5_rv1_rg2_Z0.02.tar.gz,458872,11944.477284194001,197319.54689852,3.8453449,0.23724337,800000,1.0,2.0,0.02,0.0,5.2951701095283035,0.061696252526008785,1.5479786038927486,0.20838361009273737
N8e5_rv1_rg2_Z0.02.tar.gz,462824,12333.313524194,194177.91777703998,3.8817652999999996,0.16030132,800000,1.0,2.0,0.02,0.0,5.288199839717894,0.04129598458721861,1.5368284501513503,-0.08039917048909252
N8e5_rv1_rg2_Z0.02.tar.gz,469685,12722.248307495996,190704.54384544,3.9401507000000007,0.14451071,800000,1.0,2.0,0.02,0.0,5.280361040940561,0.036676442350288774,1.5242889339069983,-0.14579263768268658
N8e5_rv1_rg2_Z0.02.tar.gz,474769,13111.064724471998,187222.57362972,4.0069411,0.096814971,800000,1.0,2.0,0.02,0.0,5.27235821091803,0.024161815355858363,1.511487021277413,-0.3229476040899743
N8e5_rv1_rg2_Z0.02.tar.gz,482336,13499.939276277999,183539.11194448,4.0922768,0.09299941699999999,800000,1.0,2.0,0.02,0.0,5.263728626035943,0.0227255929999652,1.4976825057024168,-0.3432785275226011
N8e5_rv1_rg8_Z0.0002.tar.gz,691526,10000.091373349998,233750.7105132,4.677694,1.2287351999999998,800000,1.0,8.0,0.0002,-2.0,5.368752939636504,0.2626796878974982,1.6656870844465932,3.0534715026446655
N8e5_rv1_rg8_Z0.0002.tar.gz,696685,10388.921132746,232642.29894792,4.6999061,1.0784718999999998,800000,1.0,8.0,0.0002,-2.0,5.366688680854764,0.22946669083452537,1.662384945016629,2.583313871770419
N8e5_rv1_rg8_Z0.0002.tar.gz,701110,10777.761756684002,231522.66809248,4.7222432,1.1545815000000001,800000,1.0,8.0,0.0002,-2.0,5.36459351866078,0.24449852561596153,1.6590333702266273,2.7961020105563663
N8e5_rv1_rg8_Z0.0002.tar.gz,705411,11166.553776092001,230421.96554680003,4.7254059999999996,1.0206870000000001,800000,1.0,8.0,0.0002,-2.0,5.3625238769259305,0.2159998527110687,1.6557226198308928,2.3926795638973117
N8e5_rv1_rg8_Z0.0002.tar.gz,708399,11555.454631526,229363.22140088,4.7489749,1.0655659,800000,1.0,8.0,0.0002,-2.0,5.3605237796367255,0.22437808631079517,1.6525231178203559,2.5112804373050857
N8e5_rv1_rg8_Z0.0002.tar.gz,712530,11944.449836929998,228282.79503128,4.7602745,1.0968091999999998,800000,1.0,8.0,0.0002,-2.0,5.358473181290757,0.23040881360938317,1.6492428306232572,2.5966504041821126
N8e5_rv1_rg8_Z0.0002.tar.gz,716126,12333.356791756,227215.89096084,4.7764674000000005,1.1622533000000002,800000,1.0,8.0,0.0002,-2.0,5.356438701666035,0.2433290552762906,1.645988328112392,2.779547184045682
N8e5_rv1_rg8_Z0.0002.tar.gz,719296,12722.21285478,226238.26606455998,4.807052400000001,1.1188207000000001,800000,1.0,8.0,0.0002,-2.0,5.35456606360956,0.23274568423676845,1.6429927192192448,2.629730753894242
N8e5_rv1_rg8_Z0.0002.tar.gz,722631,13111.078257498,225199.55567272002,4.7977425,0.95690212,800000,1.0,8.0,0.0002,-2.0,5.352567529300639,0.19944841141432662,1.6397957174663658,2.1583801294657867
N8e5_rv1_rg8_Z0.0002.tar.gz,727315,13499.929364765998,224131.90009408002,4.810539599999999,0.92204122,800000,1.0,8.0,0.0002,-2.0,5.350503672906683,0.19167105910530288,1.6364942217253524,2.048285231099585
N8e5_rv1_rg8_Z0.002.tar.gz,690642,10000.081271231998,231777.1045268,4.6517598,1.1557883999999998,800000,1.0,8.0,0.002,-1.0,5.365070533142806,0.24846261408424397,1.6597964375046705,2.8522169838389604
N8e5_rv1_rg8_Z0.002.tar.gz,694842,10388.80467248,230676.94985484,4.6698128,1.184043,800000,1.0,8.0,0.002,-1.0,5.363004200281908,0.2535525621069864,1.6564909802258851,2.9242694366515836
